,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THE PORPOISE-TUNA CONTROVERSY: MANAGEMENT OF MARINE RESOURCES AFTER COMMITTEE FOR HUMANE LEGISLATION, INC. V. RICHARDSON"
3,Author:,"NAFZIGEE, JAMES A R"
4,,"ARMSTRONG, JAMES J"
5,Publication Year :,1977
6,Source Citation:,"ENVIRONMENTAL LAW, 7( ):223-281, 1977"
7,# Pages / Video Length:,59
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-77-013
10,Grant/Contract #:,NOAA SEA GRANT
